mcap_past_pk,uuid,asset_symbol,mcap_date,mcap_value,asset_name,currency,created_dt,created_by,created_proc
12113,6453c8044a6e0a5e3a7e2919,sonne,2023-03-16T00:00:00.000+08:00,11468006.3332331,sonne_finance,usd,2023-05-05T07:23:37.497+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
12114,6453c8044a6e0a5e3a7e2927,sonne,2023-03-17T00:00:00.000+08:00,11724246.0891039,sonne_finance,usd,2023-05-05T07:23:37.497+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
12115,6453c8044a6e0a5e3a7e293b,sonne,2023-03-18T00:00:00.000+08:00,11006199.6696498,sonne_finance,usd,2023-05-05T07:23:37.497+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
12117,6453c8044a6e0a5e3a7e2969,sonne,2023-03-20T00:00:00.000+08:00,10463035.1136331,sonne_finance,usd,2023-05-05T07:23:37.497+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27066,6453c8164a6e0a5e3a7e2c95,xor,2023-03-01T00:00:00.000+08:00,12196653.0305102,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27067,6453c8164a6e0a5e3a7e2c98,xor,2023-03-02T00:00:00.000+08:00,11946308.3736639,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27068,6453c8164a6e0a5e3a7e2cc7,xor,2023-03-03T00:00:00.000+08:00,11122488.1135549,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27069,6453c8164a6e0a5e3a7e2ccd,xor,2023-03-04T00:00:00.000+08:00,11596086.1668644,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27070,6453c8164a6e0a5e3a7e2ce0,xor,2023-03-05T00:00:00.000+08:00,10354760.2201638,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27071,6453c8164a6e0a5e3a7e2cfd,xor,2023-03-06T00:00:00.000+08:00,10292230.7856092,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27078,6453c8164a6e0a5e3a7e2db0,xor,2023-03-13T00:00:00.000+08:00,10402575.5002246,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27079,6453c8164a6e0a5e3a7e2dc0,xor,2023-03-14T00:00:00.000+08:00,10148196.1092063,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27082,6453c8164a6e0a5e3a7e2e17,xor,2023-03-17T00:00:00.000+08:00,12247911.0221699,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27083,6453c8164a6e0a5e3a7e2e26,xor,2023-03-18T00:00:00.000+08:00,12525794.1748071,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27084,6453c8164a6e0a5e3a7e2e32,xor,2023-03-19T00:00:00.000+08:00,11773989.5287588,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27085,6453c8164a6e0a5e3a7e2e4d,xor,2023-03-20T00:00:00.000+08:00,11765718.6270132,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27086,6453c8164a6e0a5e3a7e2e78,xor,2023-03-21T00:00:00.000+08:00,10932916.7723132,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27087,6453c8164a6e0a5e3a7e2e89,xor,2023-03-22T00:00:00.000+08:00,11401231.9629225,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27088,6453c8164a6e0a5e3a7e2e95,xor,2023-03-23T00:00:00.000+08:00,11137106.435906,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27089,6453c8164a6e0a5e3a7e2eb7,xor,2023-03-24T00:00:00.000+08:00,10881296.0431789,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27090,6453c8164a6e0a5e3a7e2ece,xor,2023-03-25T00:00:00.000+08:00,10883394.8004985,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27091,6453c8164a6e0a5e3a7e2eea,xor,2023-03-26T00:00:00.000+08:00,10894405.9061238,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27092,6453c8164a6e0a5e3a7e2efe,xor,2023-03-27T00:00:00.000+08:00,10913465.5567761,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27093,6453c8164a6e0a5e3a7e2f19,xor,2023-03-28T00:00:00.000+08:00,10313463.9836882,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27094,6453c8164a6e0a5e3a7e2f29,xor,2023-03-29T00:00:00.000+08:00,11024318.9901079,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27095,6453c8164a6e0a5e3a7e2f45,xor,2023-03-30T00:00:00.000+08:00,10420346.3272624,sora,usd,2023-05-05T07:29:52.567+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23319,6453c8384a6e0a5e3a7e3507,sov,2023-03-01T00:00:00.000+08:00,18535396.3400006,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23320,6453c8384a6e0a5e3a7e3519,sov,2023-03-02T00:00:00.000+08:00,21431838.8736075,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23321,6453c8384a6e0a5e3a7e3525,sov,2023-03-03T00:00:00.000+08:00,19220548.3441424,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23322,6453c8384a6e0a5e3a7e354a,sov,2023-03-04T00:00:00.000+08:00,20022317.3397643,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23323,6453c8384a6e0a5e3a7e3557,sov,2023-03-05T00:00:00.000+08:00,20762624.8754701,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23324,6453c8384a6e0a5e3a7e3573,sov,2023-03-06T00:00:00.000+08:00,19631683.0515494,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23325,6453c8384a6e0a5e3a7e358b,sov,2023-03-07T00:00:00.000+08:00,18824679.6649376,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23326,6453c8384a6e0a5e3a7e359f,sov,2023-03-08T00:00:00.000+08:00,16598716.1135431,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23327,6453c8384a6e0a5e3a7e35bc,sov,2023-03-09T00:00:00.000+08:00,16641054.4672923,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23328,6453c8384a6e0a5e3a7e35ce,sov,2023-03-10T00:00:00.000+08:00,16040809.4836142,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23329,6453c8384a6e0a5e3a7e35f1,sov,2023-03-11T00:00:00.000+08:00,13976459.8264848,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23330,6453c8384a6e0a5e3a7e360b,sov,2023-03-12T00:00:00.000+08:00,14251263.7896302,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23331,6453c8384a6e0a5e3a7e362c,sov,2023-03-13T00:00:00.000+08:00,16002576.8958051,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23332,6453c8384a6e0a5e3a7e3644,sov,2023-03-14T00:00:00.000+08:00,18956257.8021719,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23333,6453c8384a6e0a5e3a7e3646,sov,2023-03-15T00:00:00.000+08:00,19559214.2111672,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23334,6453c8384a6e0a5e3a7e3664,sov,2023-03-16T00:00:00.000+08:00,17560666.8323723,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23335,6453c8384a6e0a5e3a7e3689,sov,2023-03-17T00:00:00.000+08:00,20428314.4400481,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23336,6453c8384a6e0a5e3a7e3699,sov,2023-03-18T00:00:00.000+08:00,20115544.6459684,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23337,6453c8384a6e0a5e3a7e36af,sov,2023-03-19T00:00:00.000+08:00,20631785.1859253,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23338,6453c8384a6e0a5e3a7e36d3,sov,2023-03-20T00:00:00.000+08:00,26128847.0023138,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23339,6453c8384a6e0a5e3a7e36d6,sov,2023-03-21T00:00:00.000+08:00,25436345.260126,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23340,6453c8384a6e0a5e3a7e36f5,sov,2023-03-22T00:00:00.000+08:00,25821729.7603724,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23341,6453c8384a6e0a5e3a7e3706,sov,2023-03-23T00:00:00.000+08:00,25538647.9925258,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23342,6453c8384a6e0a5e3a7e371e,sov,2023-03-24T00:00:00.000+08:00,24970212.848939,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23343,6453c8384a6e0a5e3a7e3735,sov,2023-03-25T00:00:00.000+08:00,23160454.5532472,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23344,6453c8384a6e0a5e3a7e3763,sov,2023-03-26T00:00:00.000+08:00,22274947.6155864,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23345,6453c8384a6e0a5e3a7e376b,sov,2023-03-27T00:00:00.000+08:00,22385656.0128666,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23346,6453c8384a6e0a5e3a7e377d,sov,2023-03-28T00:00:00.000+08:00,20818762.9558543,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23347,6453c8384a6e0a5e3a7e37ac,sov,2023-03-29T00:00:00.000+08:00,21152112.7520231,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
23348,6453c8384a6e0a5e3a7e37b8,sov,2023-03-30T00:00:00.000+08:00,21713136.1293323,sovryn,usd,2023-05-05T07:28:21.021+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19050,6453c92a4a6e0a5e3a7e67be,sps,2023-03-01T00:00:00.000+08:00,13698002.4951635,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19051,6453c92a4a6e0a5e3a7e67db,sps,2023-03-02T00:00:00.000+08:00,13634945.9038131,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19052,6453c92a4a6e0a5e3a7e67f2,sps,2023-03-03T00:00:00.000+08:00,13553944.9110769,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19053,6453c92a4a6e0a5e3a7e6818,sps,2023-03-04T00:00:00.000+08:00,13353521.2056861,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19054,6453c92a4a6e0a5e3a7e681e,sps,2023-03-05T00:00:00.000+08:00,13338389.8381867,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19055,6453c92a4a6e0a5e3a7e683a,sps,2023-03-06T00:00:00.000+08:00,12938042.8208839,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19056,6453c92a4a6e0a5e3a7e685f,sps,2023-03-07T00:00:00.000+08:00,12983160.3477462,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19057,6453c92a4a6e0a5e3a7e6872,sps,2023-03-08T00:00:00.000+08:00,12792764.9317036,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19058,6453c92a4a6e0a5e3a7e6880,sps,2023-03-09T00:00:00.000+08:00,12679144.1287283,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19059,6453c92a4a6e0a5e3a7e6896,sps,2023-03-10T00:00:00.000+08:00,12489704.2471951,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19060,6453c92a4a6e0a5e3a7e68c1,sps,2023-03-11T00:00:00.000+08:00,11822508.6266597,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19061,6453c92a4a6e0a5e3a7e68cb,sps,2023-03-12T00:00:00.000+08:00,11958203.1875209,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19062,6453c92a4a6e0a5e3a7e68f5,sps,2023-03-13T00:00:00.000+08:00,12821918.272895,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19063,6453c92a4a6e0a5e3a7e690d,sps,2023-03-14T00:00:00.000+08:00,13456746.983319,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19064,6453c92a4a6e0a5e3a7e691e,sps,2023-03-15T00:00:00.000+08:00,13790457.6798501,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19065,6453c92a4a6e0a5e3a7e693d,sps,2023-03-16T00:00:00.000+08:00,13179918.9022853,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19066,6453c92a4a6e0a5e3a7e6951,sps,2023-03-17T00:00:00.000+08:00,14170008.8841861,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19067,6453c92a4a6e0a5e3a7e6964,sps,2023-03-18T00:00:00.000+08:00,14548304.0515588,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19068,6453c92a4a6e0a5e3a7e6985,sps,2023-03-19T00:00:00.000+08:00,14599693.7088477,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19069,6453c92a4a6e0a5e3a7e6991,sps,2023-03-20T00:00:00.000+08:00,15390070.4442276,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19070,6453c92a4a6e0a5e3a7e69a5,sps,2023-03-21T00:00:00.000+08:00,14965559.8177424,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19071,6453c92a4a6e0a5e3a7e69c3,sps,2023-03-22T00:00:00.000+08:00,15118073.6526631,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19072,6453c92a4a6e0a5e3a7e69d1,sps,2023-03-23T00:00:00.000+08:00,15023386.4043763,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19073,6453c92a4a6e0a5e3a7e69ef,sps,2023-03-24T00:00:00.000+08:00,14826470.139472,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19074,6453c92a4a6e0a5e3a7e6a11,sps,2023-03-25T00:00:00.000+08:00,14621576.8417047,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19075,6453c92a4a6e0a5e3a7e6a17,sps,2023-03-26T00:00:00.000+08:00,14545460.9939867,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19076,6453c92a4a6e0a5e3a7e6a37,sps,2023-03-27T00:00:00.000+08:00,14686810.9048466,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19077,6453c92a4a6e0a5e3a7e6a46,sps,2023-03-28T00:00:00.000+08:00,14124847.7223602,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19078,6453c92a4a6e0a5e3a7e6a6f,sps,2023-03-29T00:00:00.000+08:00,14361568.374435,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
19079,6453c92a4a6e0a5e3a7e6a80,sps,2023-03-30T00:00:00.000+08:00,14787312.8257619,splintershards,usd,2023-05-05T07:26:32.067+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21255,6453ca074a6e0a5e3a7ea027,sftmx,2023-03-01T00:00:00.000+08:00,11198575.5978526,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21256,6453ca074a6e0a5e3a7ea034,sftmx,2023-03-02T00:00:00.000+08:00,11453295.6659465,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21257,6453ca074a6e0a5e3a7ea04a,sftmx,2023-03-03T00:00:00.000+08:00,10952619.6171316,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21258,6453ca074a6e0a5e3a7ea064,sftmx,2023-03-04T00:00:00.000+08:00,10534559.5601306,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21259,6453ca074a6e0a5e3a7ea076,sftmx,2023-03-05T00:00:00.000+08:00,10304664.5688805,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21260,6453ca074a6e0a5e3a7ea0a2,sftmx,2023-03-06T00:00:00.000+08:00,10068528.7727362,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21261,6453ca074a6e0a5e3a7ea0b1,sftmx,2023-03-07T00:00:00.000+08:00,10426116.2194794,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21268,6453ca074a6e0a5e3a7ea162,sftmx,2023-03-14T00:00:00.000+08:00,11726250.3196147,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21269,6453ca074a6e0a5e3a7ea163,sftmx,2023-03-15T00:00:00.000+08:00,11585948.6342138,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21270,6453ca074a6e0a5e3a7ea17b,sftmx,2023-03-16T00:00:00.000+08:00,10198461.7883592,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21271,6453ca074a6e0a5e3a7ea1a7,sftmx,2023-03-17T00:00:00.000+08:00,11604354.0868269,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21272,6453ca074a6e0a5e3a7ea1c2,sftmx,2023-03-18T00:00:00.000+08:00,12978656.6994532,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21273,6453ca074a6e0a5e3a7ea1c8,sftmx,2023-03-19T00:00:00.000+08:00,12416420.2851682,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21274,6453ca074a6e0a5e3a7ea1df,sftmx,2023-03-20T00:00:00.000+08:00,12849901.149933,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21275,6453ca074a6e0a5e3a7ea209,sftmx,2023-03-21T00:00:00.000+08:00,12290306.7237402,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21276,6453ca074a6e0a5e3a7ea20c,sftmx,2023-03-22T00:00:00.000+08:00,12269507.9474986,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21277,6453ca074a6e0a5e3a7ea224,sftmx,2023-03-23T00:00:00.000+08:00,12189237.3801386,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21278,6453ca074a6e0a5e3a7ea243,sftmx,2023-03-24T00:00:00.000+08:00,12266462.7726003,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21279,6453ca074a6e0a5e3a7ea254,sftmx,2023-03-25T00:00:00.000+08:00,11398462.2935868,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21280,6453ca074a6e0a5e3a7ea26c,sftmx,2023-03-26T00:00:00.000+08:00,11310398.8966304,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21281,6453ca074a6e0a5e3a7ea28a,sftmx,2023-03-27T00:00:00.000+08:00,11044760.676459,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21282,6453ca074a6e0a5e3a7ea29c,sftmx,2023-03-28T00:00:00.000+08:00,10345319.2073111,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21283,6453ca074a6e0a5e3a7ea2c6,sftmx,2023-03-29T00:00:00.000+08:00,11475851.8046313,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
21284,6453ca074a6e0a5e3a7ea2d6,sftmx,2023-03-30T00:00:00.000+08:00,11603659.5142849,stader_sftmx,usd,2023-05-05T07:27:29.735+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
22038,6453ca424a6e0a5e3a7eb101,sfrxeth,2023-03-01T00:00:00.000+08:00,99454569.3334246,staked_frax_ether,usd,2023-05-05T07:27:48.971+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
22039,6453ca424a6e0a5e3a7eb10b,sfrxeth,2023-03-02T00:00:00.000+08:00,99506959.5742726,staked_frax_ether,usd,2023-05-05T07:27:48.971+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
22040,6453ca424a6e0a5e3a7eb10f,sfrxeth,2023-03-03T00:00:00.000+08:00,100940053.680511,staked_frax_ether,usd,2023-05-05T07:27:48.971+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
22041,6453ca424a6e0a5e3a7eb121,sfrxeth,2023-03-04T00:00:00.000+08:00,94769258.7122057,staked_frax_ether,usd,2023-05-05T07:27:48.971+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
22042,6453ca424a6e0a5e3a7eb12f,sfrxeth,2023-03-06T00:00:00.000+08:00,97162524.4615858,staked_frax_ether,usd,2023-05-05T07:27:48.971+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
22043,6453ca424a6e0a5e3a7eb133,sfrxeth,2023-03-07T00:00:00.000+08:00,99144546.5101032,staked_frax_ether,usd,2023-05-05T07:27:48.971+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
22044,6453ca424a6e0a5e3a7eb138,sfrxeth,2023-03-09T00:00:00.000+08:00,91950385.3106157,staked_frax_ether,usd,2023-05-05T07:27:48.971+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
22045,6453ca424a6e0a5e3a7eb139,sfrxeth,2023-03-10T00:00:00.000+08:00,91762324.5523955,staked_frax_ether,usd,2023-05-05T07:27:48.971+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
22046,6453ca424a6e0a5e3a7eb15f,sfrxeth,2023-03-11T00:00:00.000+08:00,90389759.0989056,staked_frax_ether,usd,2023-05-05T07:27:48.971+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
22047,6453ca424a6e0a5e3a7eb169,sfrxeth,2023-03-12T00:00:00.000+08:00,88961699.9160345,staked_frax_ether,usd,2023-05-05T07:27:48.971+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
